50, 100000, 1000, 22.624146049376577
50, 100000, 1000, 21.189498352468945
50, 100000, 1000, 21.098277882440016
50, 100000, 1000, 21.211958402069286
100, 100000, 1000, 10.854463538504206
100, 100000, 1000, 10.859454721678048
100, 100000, 1000, 10.948858437128365
100, 100000, 1000, 10.737287092837505
100, 100000, 1000, 10.797202857444063
100, 100000, 1000, 10.830338576459326
100, 100000, 1000, 10.771120354998857
100, 100000, 1000, 10.781671783071943
100, 100000, 1000, 10.84546721575316
100, 100000, 1000, 10.86778585310094
100, 100000, 1000, 10.839629715075716
100, 100000, 1000, 10.853700887411833
100, 100000, 1000, 10.835445806267671
100, 100000, 1000, 10.936140604899265
100, 100000, 1000, 10.780660689109936
100, 100000, 1000, 10.807127164909616
100, 100000, 1000, 10.917752239620313
100, 100000, 1000, 10.785932348808274
100, 100000, 1000, 10.853852331754752
100, 100000, 1000, 10.862090086913668
100, 100000, 1000, 10.873468023375608
100, 100000, 1000, 10.856677306001075
100, 100000, 1000, 10.90320276049897
100, 100000, 1000, 10.94979641691316
100, 100000, 1000, 10.893411939148791
100, 100000, 1000, 10.861338721471839
100, 100000, 1000, 10.831894622882828
100, 100000, 1000, 10.931579432100989
100, 100000, 1000, 10.811351428856142
100, 100000, 1000, 10.84966364421416
200, 100000, 1000, 6.375366102205589
200, 100000, 1000, 6.3580538022797555
200, 100000, 1000, 6.493794537964277
200, 100000, 1000, 6.321576372953132
200, 100000, 1000, 6.390602434752509
200, 100000, 1000, 6.282039011712186
200, 100000, 1000, 6.525858387351036
200, 100000, 1000, 6.342055797809735
200, 100000, 1000, 6.505155718885362
200, 100000, 1000, 6.359216290060431
200, 100000, 1000, 6.328106351196766
200, 100000, 1000, 6.381631334545091
200, 100000, 1000, 6.291119523812085
200, 100000, 1000, 6.414987254072912
200, 100000, 1000, 6.255189161864109
200, 100000, 1000, 6.388241242500953
200, 100000, 1000, 6.362100779428147
200, 100000, 1000, 6.380136169726029
200, 100000, 1000, 6.390693888417445
200, 100000, 1000, 6.486293872818351
200, 100000, 1000, 6.388534796540625
200, 100000, 1000, 6.375222129863687
200, 100000, 1000, 6.465667698299512
200, 100000, 1000, 6.312031473265961
200, 100000, 1000, 6.37524614809081
200, 100000, 1000, 6.228541015530936
200, 100000, 1000, 6.314520947402343
200, 100000, 1000, 6.249394501559436
200, 100000, 1000, 6.27245575201232
200, 100000, 1000, 6.34742436138913
200, 100000, 1000, 5.959507851395756
